latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,
2012-02-09T04:00,23.9,55,9.9,0,0,0,0,9.6
2012-02-09T05:00,23.6,55,9.9,0,0,0,0,9.6
2012-02-09T06:00,23.3,56,10,0,0,0,0,9.3
2012-02-09T07:00,23,57,10,0,0,0,0,9.3
2012-02-09T08:00,23.8,57,10.7,0,0,0,0,10.5
2012-02-09T09:00,26,55,12.1,0,0,0,0,10.2
2012-02-09T10:00,28.7,52,13.2,0,0,0,0,9.9
2012-02-09T11:00,31.2,48,13.6,0,0,0,0,10.9
2012-02-09T12:00,33.1,45,14.2,0,0,0,0,11.7
2012-02-09T13:00,33.8,48,16,0,0,0,0,12.2
2012-02-09T14:00,34.6,48,16.9,0,0,0,0,12.7
2012-02-09T15:00,34.8,48,17.1,0,0,0,0,13.1
2012-02-09T16:00,34.3,49,17.3,0,0,0,0,10.8
2012-02-09T17:00,32.4,54,17.7,0,0,0,0,10
2012-02-09T18:00,30.5,59,18,0,0,0,6,10.3
2012-02-09T19:00,29.5,63,18.4,0,0,0,44,10.9
2012-02-09T20:00,29.2,65,19.1,0,0,0,80,11.5
2012-02-09T21:00,29.5,66,19.4,0,0,0,94,11.7
2012-02-09T22:00,30.1,66,20,0,0,0,90,11.5
2012-02-09T23:00,30.6,66,20.7,0,0,0,92,11.6
2012-02-10T00:00,30.7,68,21.3,0,0,0,91,11.6
2012-02-10T01:00,30.5,71,22.3,0,0,0,99,11.7
2012-02-10T02:00,30.1,75,23,0,0,0,100,12
2012-02-10T03:00,30.3,77,23.9,0,0,0,100,10.5
2012-02-10T04:00,30.4,79,24.6,0,0,0,100,10.2
2012-02-10T05:00,30.6,80,25.2,0,0,0,100,11.2
2012-02-10T06:00,30.8,80,25.5,0,0,0,99,10.6
2012-02-10T07:00,31,80,25.6,0,0,0,100,9.7
2012-02-10T08:00,31.5,79,25.8,0,0,0.07,100,9.4
2012-02-10T09:00,32,80,26.5,0,0,0.07,100,9.4
2012-02-10T10:00,32.7,80,27.2,0,0,0.07,99,10.1
2012-02-10T11:00,34.1,77,27.7,0,0,0,99,10.9
2012-02-10T12:00,35.6,72,27.4,0,0,0.07,100,9.5
2012-02-10T13:00,34.7,80,29.2,0.3,0,0.21,100,10
2012-02-10T14:00,32.6,84,28.3,0.6,0,0.42,100,15.7
2012-02-10T15:00,27.9,80,22.6,0.8,0,0.56,100,25
2012-02-10T16:00,24.5,73,17.1,0.2,0,0.14,100,25.1
2012-02-10T17:00,22.7,70,14.5,0.2,0,0.14,100,25.5
2012-02-10T18:00,21.2,67,12.1,0.2,0,0.14,100,24.5
2012-02-10T19:00,20.2,64,9.9,0,0,0.07,100,23.9
2012-02-10T20:00,19.2,61,7.8,0,0,0.07,100,23.5
2012-02-10T21:00,18.4,57,5.7,0,0,0,100,23.3
2012-02-10T22:00,17.8,55,4.2,0,0,0,93,23.3
2012-02-10T23:00,17.5,53,3.4,0,0,0.07,90,23
2012-02-11T00:00,16.8,53,2.7,0,0,0.07,82,22.4
2012-02-11T01:00,16.4,57,3.8,0,0,0,84,21.7
2012-02-11T02:00,15.2,57,2.5,0,0,0,73,20.9
2012-02-11T03:00,13.9,57,1.3,0,0,0,47,21
2012-02-11T04:00,12.8,55,-0.4,0,0,0,80,20.4
2012-02-11T05:00,11.8,56,-1.1,0,0,0,79,18.4
2012-02-11T06:00,11,56,-1.5,0,0,0,81,17.1
2012-02-11T07:00,10.3,57,-1.9,0,0,0,68,16.8
2012-02-11T08:00,10.6,56,-2.2,0,0,0,56,17.4
2012-02-11T09:00,11.5,53,-2.3,0,0,0,47,17
2012-02-11T10:00,13,49,-2.5,0,0,0,35,16.4
2012-02-11T11:00,14.5,46,-2.7,0,0,0,25,15
2012-02-11T12:00,16.4,42,-2.6,0,0,0,25,14.3
2012-02-11T13:00,18.5,38,-2.6,0,0,0,22,14.6
2012-02-11T14:00,19.8,36,-3.1,0,0,0,13,15.4
2012-02-11T15:00,20.6,34,-3.1,0,0,0,2,16.1
2012-02-11T16:00,20.8,34,-3.5,0,0,0,0,14.3
2012-02-11T17:00,20.4,34,-3.7,0,0,0,0,13.4
2012-02-11T18:00,19.6,37,-2.7,0,0,0,0,13.3
2012-02-11T19:00,19.2,38,-2.3,0,0,0,0,14
2012-02-11T20:00,18.8,40,-1.5,0,0,0,0,14.3
2012-02-11T21:00,18.5,42,-0.8,0,0,0,0,14.6
2012-02-11T22:00,18.3,44,-0.1,0,0,0,0,14.5
2012-02-11T23:00,17.9,45,0.1,0,0,0,0,14.4
2012-02-12T00:00,17.6,45,0,0,0,0,0,14.6
2012-02-12T01:00,17,45,-0.8,0,0,0,0,15
2012-02-12T02:00,17,45,-0.8,0,0,0,0,14.7
2012-02-12T03:00,17,45,-0.5,0,0,0,0,14.2
2012-02-12T04:00,17,46,-0.2,0,0,0,0,14
2012-02-12T05:00,17,47,0,0,0,0,0,14.3
2012-02-12T06:00,16.7,47,-0.1,0,0,0,0,14.2
2012-02-12T07:00,16.6,47,-0.4,0,0,0,0,14.4
2012-02-12T08:00,17.5,45,-0.2,0,0,0,0,13.8
2012-02-12T09:00,19.8,40,-0.5,0,0,0,0,14.4
2012-02-12T10:00,22.6,38,0.6,0,0,0,0,13.7
2012-02-12T11:00,25.7,38,3.3,0,0,0,0,12.9
2012-02-12T12:00,28.7,37,5.5,0,0,0,0,12.4
2012-02-12T13:00,31.5,37,8.3,0,0,0,0,12.2
2012-02-12T14:00,33.1,37,9.5,0,0,0,0,12.1
2012-02-12T15:00,33.9,37,10.4,0,0,0,0,12.1
2012-02-12T16:00,33.7,39,11.4,0,0,0,0,9.2
2012-02-12T17:00,31.6,44,12.2,0,0,0,0,8.1
2012-02-12T18:00,29.1,47,11.2,0,0,0,0,9.3
2012-02-12T19:00,27.5,45,9,0,0,0,0,10.5
2012-02-12T20:00,26.5,43,6.9,0,0,0,0,11.1
2012-02-12T21:00,25.8,41,5.2,0,0,0,0,11.7
2012-02-12T22:00,25.1,40,4.1,0,0,0,0,11.3
2012-02-12T23:00,24.4,40,3.7,0,0,0,0,11.6
2012-02-13T00:00,23.8,41,3.6,0,0,0,0,11.4
2012-02-13T01:00,23.2,42,3.3,0,0,0,0,10.9
2012-02-13T02:00,22.6,42,3.1,0,0,0,4,9.8
2012-02-13T03:00,22,43,3,0,0,0,21,10.5
2012-02-13T04:00,21.4,44,3,0,0,0,98,8.7
2012-02-13T05:00,20.8,46,3.1,0,0,0,13,6.2
2012-02-13T06:00,20.1,48,3.7,0,0,0,100,5.6
2012-02-13T07:00,19.9,50,4.2,0,0,0,100,7
2012-02-13T08:00,21.8,48,5.2,0,0,0,100,7.9
2012-02-13T09:00,24.9,44,6.2,0,0,0,100,7.6
2012-02-13T10:00,28.1,41,7.2,0,0,0,100,9.3
2012-02-13T11:00,30.6,38,8.2,0,0,0,100,9.8
2012-02-13T12:00,32.3,38,9.3,0,0,0,100,10.4
2012-02-13T13:00,33.8,40,11.8,0,0,0,100,10.4
2012-02-13T14:00,34.7,41,13.1,0,0,0,100,11
2012-02-13T15:00,34.6,43,14.2,0,0,0,100,11.3
2012-02-13T16:00,34,46,15.6,0,0,0,100,10.3
2012-02-13T17:00,33,51,17,0,0,0,100,9.7
2012-02-13T18:00,31.9,56,17.8,0,0,0.07,100,9.9
2012-02-13T19:00,31.2,58,18.3,0,0,0.07,100,11
2012-02-13T20:00,30.6,61,18.8,0,0,0,100,12.2
2012-02-13T21:00,29.9,66,20,0,0,0,100,13
2012-02-13T22:00,29.3,73,21.7,0,0,0.07,100,13
2012-02-13T23:00,28.9,79,23.1,0.2,0,0.14,100,12.8
2012-02-14T00:00,28.6,83,24,0.2,0,0.14,100,13
2012-02-14T01:00,27.9,85,23.9,0,0,0.07,100,11.5
2012-02-14T02:00,27.9,86,24.1,0,0,0.07,100,10.1
2012-02-14T03:00,28,86,24.5,0.1,0,0.07,100,9.4
2012-02-14T04:00,28.2,86,24.7,0,0,0.07,100,7.8
2012-02-14T05:00,28.3,87,24.8,0,0,0,97,7.8
2012-02-14T06:00,28.5,87,25.1,0,0,0,97,7
2012-02-14T07:00,28.6,87,25.3,0,0,0,99,6.7
2012-02-14T08:00,29.1,87,25.6,0,0,0,99,7.3
2012-02-14T09:00,30.3,83,25.8,0,0,0,100,7.3
2012-02-14T10:00,31.7,81,26.4,0,0,0,98,7
2012-02-14T11:00,33,78,26.8,0,0,0,98,7
2012-02-14T12:00,34.4,75,27.3,0,0,0,96,7.7
2012-02-14T13:00,35.1,70,26.4,0,0,0,99,8.3
2012-02-14T14:00,36.3,67,26.2,0,0,0,96,8.8
2012-02-14T15:00,36.6,66,26.2,0,0,0,98,8.9
2012-02-14T16:00,36.7,66,26.5,0,0,0,93,5.9
2012-02-14T17:00,35.7,70,26.9,0,0,0,90,4.7
2012-02-14T18:00,34,76,27.3,0,0,0,78,6
2012-02-14T19:00,33.2,78,27.2,0,0,0,74,6.6
2012-02-14T20:00,32.6,80,27.1,0,0,0,70,7.2
2012-02-14T21:00,31.9,82,27,0,0,0,53,7.7
2012-02-14T22:00,31,84,26.8,0,0,0,63,8
2012-02-14T23:00,30.7,85,26.8,0,0,0,42,8.3
2012-02-15T00:00,30.1,87,26.8,0,0,0,41,9.4
2012-02-15T01:00,30.3,88,27.2,0,0,0,44,9.8
2012-02-15T02:00,30.3,89,27.4,0,0,0,32,9.7
2012-02-15T03:00,30.1,90,27.4,0,0,0,48,10
2012-02-15T04:00,29.8,90,27.3,0,0,0,99,8.4
2012-02-15T05:00,29.5,90,27,0,0,0,87,9.3
2012-02-15T06:00,29.4,91,27,0,0,0,95,9.3
2012-02-15T07:00,29.5,91,27.1,0,0,0,100,9.7
2012-02-15T08:00,30.9,89,28,0,0,0,100,10.3
2012-02-15T09:00,33.4,85,29.3,0,0,0,100,9.8
2012-02-15T10:00,36.5,80,31,0,0,0,74,10.5
2012-02-15T11:00,39.4,76,32.6,0,0,0,100,10.5
2012-02-15T12:00,41.5,74,33.7,0,0,0,100,11.7
2012-02-15T13:00,42.2,75,34.8,0.5,0.5,0,100,13.5
2012-02-15T14:00,41.7,78,35.2,0.4,0.4,0,99,11.6
2012-02-15T15:00,41.6,80,35.9,0.5,0.5,0,100,10.2
2012-02-15T16:00,40.4,84,35.9,0.1,0.1,0,100,8.2
2012-02-15T17:00,39.2,87,35.6,0,0,0,100,9.2
2012-02-15T18:00,38.5,90,35.7,0,0,0,100,10
2012-02-15T19:00,38.2,92,36,0,0,0,100,7.4
2012-02-15T20:00,38.1,93,36.4,0,0,0,100,7.2
2012-02-15T21:00,38.2,94,36.7,0,0,0,100,7.9
2012-02-15T22:00,38.2,95,37,0.2,0.2,0,100,7.9
2012-02-15T23:00,38.2,96,37.1,1.7,1.7,0,100,7.9
2012-02-16T00:00,38.1,97,37.2,1.4,1.4,0,100,7.3
2012-02-16T01:00,37.3,99,37,0.9,0.9,0,100,6.5
2012-02-16T02:00,37.3,99,37.1,0.6,0.6,0,100,5.4
2012-02-16T03:00,37.1,100,37,0.1,0.1,0,100,4.7
2012-02-16T04:00,36.9,100,36.8,0,0,0,100,5.9
2012-02-16T05:00,36.6,99,36.4,0,0,0,100,6.9
2012-02-16T06:00,36.3,99,36.1,0,0,0,100,7.3
2012-02-16T07:00,35.8,99,35.5,0,0,0,98,7
2012-02-16T08:00,36,98,35.5,0,0,0,95,8.8
2012-02-16T09:00,37.3,93,35.5,0,0,0,88,9.7
2012-02-16T10:00,39.3,87,35.8,0,0,0,91,10
2012-02-16T11:00,40.4,82,35.3,0,0,0,96,11.3
2012-02-16T12:00,41.9,74,34.1,0,0,0,69,12
2012-02-16T13:00,42.9,70,33.9,0,0,0,65,11.9
2012-02-16T14:00,43.8,62,31.6,0,0,0,33,11.8
2012-02-16T15:00,44.1,58,30.1,0,0,0,19,11.2
2012-02-16T16:00,43.6,53,27.4,0,0,0,61,9.6
2012-02-16T17:00,41.8,53,25.9,0,0,0,58,7.2
2012-02-16T18:00,39.1,57,25,0,0,0,34,7.4
2012-02-16T19:00,36.7,60,24,0,0,0,5,9.2
2012-02-16T20:00,35,61,23,0,0,0,2,10.4
2012-02-16T21:00,33.7,62,22.2,0,0,0,2,11.1
2012-02-16T22:00,32.9,63,21.9,0,0,0,0,11.2
2012-02-16T23:00,32.2,65,21.8,0,0,0,0,10.7
2012-02-17T00:00,31.5,67,21.8,0,0,0,0,9.7
2012-02-17T01:00,30.9,67,21.3,0,0,0,0,9.3
2012-02-17T02:00,30.1,68,20.6,0,0,0,1,8.5
2012-02-17T03:00,29.3,67,19.9,0,0,0,0,8.1
2012-02-17T04:00,28.6,68,19.3,0,0,0,0,6.8
2012-02-17T05:00,28,69,19.1,0,0,0,0,6.4
2012-02-17T06:00,27.2,71,19,0,0,0,3,5.2
2012-02-17T07:00,26.5,73,19,0,0,0,25,4.9
2012-02-17T08:00,28.8,70,20.2,0,0,0,59,5.4
2012-02-17T09:00,32.8,64,22.1,0,0,0,14,5.6
2012-02-17T10:00,36.4,58,23,0,0,0,1,8.4
2012-02-17T11:00,39.1,53,23.5,0,0,0,11,10.6
2012-02-17T12:00,41.1,51,24.2,0,0,0,63,11.2
2012-02-17T13:00,42.7,52,26.1,0,0,0,93,11.9
2012-02-17T14:00,44.6,51,27.6,0,0,0,24,13.5
2012-02-17T15:00,46.3,50,28.6,0,0,0,22,13.7
2012-02-17T16:00,46.5,52,29.6,0,0,0,59,9.6
2012-02-17T17:00,45.4,54,29.7,0,0,0,66,9
2012-02-17T18:00,43.6,58,29.7,0,0,0,58,9.3
2012-02-17T19:00,41.5,63,30,0.1,0.1,0,39,9.7
2012-02-17T20:00,39.7,68,30.1,0,0,0,13,10.7
2012-02-17T21:00,38,75,30.7,0,0,0,0,11.6
2012-02-17T22:00,36.4,80,30.9,0,0,0,0,11.7
2012-02-17T23:00,34.7,82,29.7,0,0,0,0,10.6
2012-02-18T00:00,33.4,80,27.9,0,0,0,0,10.1
2012-02-18T01:00,31.9,80,26.3,0,0,0,0,10
2012-02-18T02:00,31,79,25.2,0,0,0,0,10.2
2012-02-18T03:00,30.3,78,24.3,0,0,0,0,10.3
2012-02-18T04:00,29.7,78,23.6,0,0,0,0,9.4
2012-02-18T05:00,29.3,78,23.3,0,0,0,5,9.8
2012-02-18T06:00,29,79,23.4,0,0,0,26,9.4
2012-02-18T07:00,28.9,81,23.7,0,0,0,43,8.9
2012-02-18T08:00,30.1,77,23.7,0,0,0,67,9
2012-02-18T09:00,31.6,67,21.8,0,0,0,65,11
2012-02-18T10:00,32.2,58,19.2,0,0,0,81,11.5
2012-02-18T11:00,32.5,52,17,0,0,0,84,11.3
2012-02-18T12:00,32.8,50,16.3,0,0,0,78,11
2012-02-18T13:00,34,58,20.7,0,0,0,73,10.1
2012-02-18T14:00,34.1,57,20.5,0,0,0,91,8.6
2012-02-18T15:00,33.7,58,20.7,0,0,0,44,8.3
2012-02-18T16:00,32.9,61,20.8,0,0,0,7,7.2
2012-02-18T17:00,31.9,64,21,0,0,0,1,6.5
2012-02-18T18:00,30.1,69,21.1,0,0,0,0,6.1
2012-02-18T19:00,29.1,71,20.8,0,0,0,0,5.8
2012-02-18T20:00,28.4,72,20.7,0,0,0,0,7.1
2012-02-18T21:00,28,74,20.9,0,0,0,0,6.6
2012-02-18T22:00,27.6,75,20.9,0,0,0,0,6.1
2012-02-18T23:00,27.2,77,20.9,0,0,0,0,5.9
2012-02-19T00:00,26.6,78,20.7,0,0,0,1,5.4
2012-02-19T01:00,26.2,80,20.9,0,0,0,0,5.3
2012-02-19T02:00,25.7,80,20.4,0,0,0,10,5.3
2012-02-19T03:00,25.2,80,19.9,0,0,0,38,5
2012-02-19T04:00,24.7,80,19.3,0,0,0,55,6
2012-02-19T05:00,24.2,80,18.8,0,0,0,27,5.8
2012-02-19T06:00,23.8,79,18.3,0,0,0,12,6.6
2012-02-19T07:00,23.8,78,18.1,0,0,0,14,7.5
2012-02-19T08:00,27.5,71,19.5,0,0,0,14,8
2012-02-19T09:00,31.1,60,19,0,0,0,8,9.6
2012-02-19T10:00,32.4,57,18.7,0,0,0,1,9.8
2012-02-19T11:00,33.2,55,18.8,0,0,0,9,8.9
2012-02-19T12:00,33.8,54,19.1,0,0,0,0,8.3
2012-02-19T13:00,33.8,55,19.3,0,0,0,0,7.9
2012-02-19T14:00,33.8,55,19.3,0,0,0,0,7.9
2012-02-19T15:00,33.6,56,19.3,0,0,0,0,8
2012-02-19T16:00,32.8,58,19.5,0,0,0,0,5.5
2012-02-19T17:00,31.4,64,20.5,0,0,0,0,4.9
2012-02-19T18:00,29.8,69,20.8,0,0,0,0,4.9
2012-02-19T19:00,28.8,72,21.1,0,0,0,0,5.3
2012-02-19T20:00,27,79,21.2,0,0,0,0,4.3
2012-02-19T21:00,30.1,68,20.9,0,0,0,0,2.6
2012-02-19T22:00,30,69,21.1,0,0,0,0,2.8
2012-02-19T23:00,28.5,73,21,0,0,0,0,3.7
2012-02-20T00:00,26.2,78,20.2,0,0,0,0,5.6
2012-02-20T01:00,24.1,83,19.8,0,0,0,0,5.8
2012-02-20T02:00,24.1,84,20,0,0,0,0,5.7
2012-02-20T03:00,23.8,84,19.8,0,0,0,0,5.7
2012-02-20T04:00,23.5,85,19.5,0,0,0,0,5.2
2012-02-20T05:00,23.5,83,19.2,0,0,0,0,4.9
2012-02-20T06:00,23.7,82,18.9,0,0,0,0,5.4
2012-02-20T07:00,23.8,80,18.4,0,0,0,6,6.6
2012-02-20T08:00,26.9,73,19.3,0,0,0,29,8.1
2012-02-20T09:00,30.9,64,20,0,0,0,93,9.2
2012-02-20T10:00,33.7,56,19.7,0,0,0,100,10.1
2012-02-20T11:00,35.8,52,19.9,0,0,0,99,9.8
2012-02-20T12:00,37.6,50,20.8,0,0,0,94,9.2
2012-02-20T13:00,38.7,51,22.3,0,0,0,73,9.7
2012-02-20T14:00,39.4,53,23.8,0,0,0,16,11.3
2012-02-20T15:00,39.6,54,24.3,0,0,0,72,12.1
2012-02-20T16:00,39.3,56,25.1,0,0,0,99,9.3
2012-02-20T17:00,37.6,60,25,0,0,0,100,8.9
2012-02-20T18:00,35.9,63,24.4,0,0,0,100,10.1
2012-02-20T19:00,35.2,63,23.9,0,0,0,100,11.8
2012-02-20T20:00,34.6,63,23.4,0,0,0,100,13.5
2012-02-20T21:00,34.3,63,23.1,0,0,0,100,14.6
2012-02-20T22:00,34,64,22.9,0,0,0,100,14.8
2012-02-20T23:00,34,63,22.8,0,0,0,100,14.7
2012-02-21T00:00,34.4,62,22.7,0,0,0,99,14.7
2012-02-21T01:00,34.2,65,23.8,0.1,0.1,0,97,14
2012-02-21T02:00,33.8,69,24.7,0.5,0.2,0.21,96,12.7
2012-02-21T03:00,33.4,73,25.6,0.6,0.3,0.21,100,12.5
2012-02-21T04:00,33.3,76,26.5,0,0,0,100,10.4
2012-02-21T05:00,33,81,27.9,0.2,0.1,0.07,100,11
2012-02-21T06:00,32.6,92,30.5,0.6,0.1,0.35,100,10.1
2012-02-21T07:00,32.6,96,31.5,0.6,0,0.42,100,9.5
2012-02-21T08:00,33.4,95,32.2,0.2,0,0.14,100,9.7
2012-02-21T09:00,35.5,92,33.5,0,0,0,100,10.2
2012-02-21T10:00,36.8,90,34,0,0,0,49,10.5
2012-02-21T11:00,39.6,83,34.8,0,0,0,93,13.8
2012-02-21T12:00,41.4,78,34.9,0,0,0,100,15
2012-02-21T13:00,41.6,79,35.5,0,0,0,100,15.5
2012-02-21T14:00,41,79,35,0,0,0,100,16.6
2012-02-21T15:00,40.3,79,34.2,0,0,0,100,16.1
2012-02-21T16:00,40.8,74,33.2,0,0,0,100,16.9
2012-02-21T17:00,40.5,70,31.4,0,0,0,98,13.4
2012-02-21T18:00,39.8,68,30.1,0,0,0,94,12.2
2012-02-21T19:00,39.1,70,30.1,0,0,0,80,12.1
2012-02-21T20:00,38.3,72,30,0,0,0,33,13.2
2012-02-21T21:00,37.6,72,29.5,0,0,0,10,14.3
2012-02-21T22:00,37.2,72,28.9,0,0,0,8,14.6
2012-02-21T23:00,36.8,71,28.3,0,0,0,0,14.7
2012-02-22T00:00,36,72,27.9,0,0,0,0,13.5
2012-02-22T01:00,34.1,72,25.9,0,0,0,0,11.1
2012-02-22T02:00,32.3,75,25.4,0,0,0,95,8.6
2012-02-22T03:00,31.8,78,25.6,0,0,0,100,8.6
2012-02-22T04:00,32,78,26,0,0,0,100,8.2
2012-02-22T05:00,31.9,79,26.3,0,0,0,100,7.9
2012-02-22T06:00,31.5,81,26.4,0,0,0,100,8.9
2012-02-22T07:00,31.5,82,26.7,0,0,0,100,9
2012-02-22T08:00,32.8,82,27.9,0,0,0,100,9
2012-02-22T09:00,35,80,29.3,0,0,0,100,8.9
2012-02-22T10:00,36.8,78,30.7,0,0,0,100,8.6
2012-02-22T11:00,38.2,78,31.9,0,0,0,91,7.9
2012-02-22T12:00,39.1,78,32.7,0,0,0,88,8.5
2012-02-22T13:00,40.7,75,33.4,0,0,0,100,8.2
2012-02-22T14:00,41.2,74,33.7,0,0,0,100,6.9
2012-02-22T15:00,41.4,75,33.9,0,0,0,100,6
2012-02-22T16:00,40.9,80,35.3,0.2,0.2,0,99,4.6
2012-02-22T17:00,40.2,83,35.5,0.4,0.4,0,82,5.5
2012-02-22T18:00,38.9,86,35,0.4,0.4,0,67,4.9
2012-02-22T19:00,36.4,91,34.2,0,0,0,31,5
2012-02-22T20:00,35.3,91,32.9,0,0,0,46,6.3
2012-02-22T21:00,34.2,93,32.3,0,0,0,22,6.8
2012-02-22T22:00,33.7,93,31.9,0,0,0,11,6.7
2012-02-22T23:00,33.1,92,31,0,0,0,2,6.5
2012-02-23T00:00,32.2,91,30,0,0,0,0,5.7
2012-02-23T01:00,30.9,93,29,0,0,0,0,5.6
2012-02-23T02:00,29,95,27.6,0,0,0,10,5.1
2012-02-23T03:00,29.5,93,27.8,0,0,0,0,3.7
2012-02-23T04:00,30.1,94,28.5,0,0,0,14,3.2
2012-02-23T05:00,28.8,95,27.4,0,0,0,35,3.4
2012-02-23T06:00,27.4,95,26.2,0,0,0,97,4.6
2012-02-23T07:00,26.6,96,25.6,0,0,0,100,4.3
2012-02-23T08:00,31.5,94,30,0,0,0,100,7.3
2012-02-23T09:00,35.9,88,32.6,0,0,0,100,8.5
2012-02-23T10:00,37.5,84,33.2,0,0,0,100,9.1
2012-02-23T11:00,38.1,83,33.4,0,0,0,100,9.3
2012-02-23T12:00,39.6,79,33.7,0,0,0,100,9.6
2012-02-23T13:00,38.6,86,34.6,0.3,0.3,0,100,10.4
2012-02-23T14:00,38.2,89,35.2,0.4,0.4,0,100,9.1
2012-02-23T15:00,37.5,93,35.7,0.6,0.6,0,100,8.5
2012-02-23T16:00,37,94,35.5,0.5,0.5,0,100,8.7
2012-02-23T17:00,36.4,95,35.1,0.5,0.5,0,100,10.2
2012-02-23T18:00,35.7,95,34.4,0.5,0.5,0,100,12
2012-02-23T19:00,35,96,34,0.7,0.6,0.07,100,13.2
2012-02-23T20:00,34.2,98,33.7,0.7,0.4,0.21,100,13.3
2012-02-23T21:00,33.7,99,33.3,0.6,0.2,0.28,100,13.2
2012-02-23T22:00,33.4,99,33,0.8,0.2,0.42,100,14.4
2012-02-23T23:00,33.1,99,32.8,1,0.1,0.63,100,15.5
2012-02-24T00:00,32.9,99,32.6,1.3,0.1,0.84,100,16.8
2012-02-24T01:00,33,99,32.8,1.6,0.1,1.05,100,16.8
2012-02-24T02:00,32.9,98,32.5,1.4,0,0.98,91,16.8
2012-02-24T03:00,32.8,98,32.2,1.4,0.1,0.91,97,16.6
2012-02-24T04:00,32.7,97,31.9,1.2,0.1,0.77,96,14
2012-02-24T05:00,32.6,97,31.8,1.5,0,1.05,99,14.6
2012-02-24T06:00,32.4,96,31.5,1.7,0,1.19,100,17.5
2012-02-24T07:00,32.1,96,31,1.4,0,0.98,100,18.7
2012-02-24T08:00,32,94,30.6,0.9,0.1,0.56,100,17.4
2012-02-24T09:00,31.9,92,29.8,0.5,0,0.35,100,17.1
2012-02-24T10:00,31.6,89,28.7,0.3,0,0.21,100,18.7
2012-02-24T11:00,31.8,84,27.4,0.3,0,0.21,100,19.9
2012-02-24T12:00,32.4,78,26.4,0.2,0,0.14,100,17.2
2012-02-24T13:00,33.8,71,25.4,0.1,0,0.07,97,14.6
2012-02-24T14:00,34.3,69,25.3,0,0,0,92,14
2012-02-24T15:00,33.9,75,26.7,0.2,0.2,0,90,13.9
2012-02-24T16:00,33.6,76,26.9,0,0,0,89,14.8
2012-02-24T17:00,32.6,79,26.6,0,0,0,84,16.6
2012-02-24T18:00,31,81,25.7,0,0,0,65,16.3
2012-02-24T19:00,29.8,79,24.2,0,0,0.07,55,15.9
2012-02-24T20:00,28.9,78,22.9,0,0,0,73,15.7
2012-02-24T21:00,27.8,76,21.3,0,0,0,89,15.7
2012-02-24T22:00,26.7,74,19.6,0,0,0,15,15.7
2012-02-24T23:00,25.2,73,17.7,0,0,0,9,15.5
2012-02-25T00:00,23.6,72,16,0,0,0,12,15.9
2012-02-25T01:00,21.9,74,14.8,0,0,0,9,16
2012-02-25T02:00,21.2,72,13.8,0,0,0,6,15.8
2012-02-25T03:00,20.7,72,13.1,0,0,0,2,15.7
2012-02-25T04:00,20.1,72,12.5,0,0,0,5,14.4
2012-02-25T05:00,19.7,72,12.1,0,0,0,5,13.8
2012-02-25T06:00,19.3,72,11.9,0,0,0,18,13.6
2012-02-25T07:00,19.2,73,11.8,0,0,0,2,13.6
2012-02-25T08:00,20.2,71,12.3,0,0,0,2,13.8
2012-02-25T09:00,22.1,67,13,0,0,0,1,14.7
2012-02-25T10:00,24.2,61,12.9,0,0,0,11,14.3
2012-02-25T11:00,26,57,12.9,0,0,0,14,12.8
2012-02-25T12:00,27.4,56,13.9,0,0,0,17,11.6
2012-02-25T13:00,27.7,58,15,0,0,0,12,10.6
2012-02-25T14:00,28.4,58,15.6,0,0,0,37,9.7
2012-02-25T15:00,28.6,59,15.9,0,0,0,98,8.2
2012-02-25T16:00,28.5,59,16.1,0,0,0,7,5.9
2012-02-25T17:00,27.2,65,16.8,0,0,0,3,5.5
2012-02-25T18:00,25.1,67,15.8,0,0,0,0,6.8
2012-02-25T19:00,23.8,68,14.8,0,0,0,0,8.3
2012-02-25T20:00,22.8,69,14.2,0,0,0,4,7.7
2012-02-25T21:00,21.1,71,13.2,0,0,0,79,5.6
2012-02-25T22:00,19.7,72,12.1,0,0,0,10,5.9
2012-02-25T23:00,20,69,11.3,0,0,0,1,6.6
2012-02-26T00:00,15.8,74,9.1,0,0,0,0,6.3
2012-02-26T01:00,15.1,76,8.8,0,0,0,0,6.5
2012-02-26T02:00,14.3,77,8.5,0,0,0,0,6
2012-02-26T03:00,15.7,77,9.6,0,0,0,0,8.7
2012-02-26T04:00,18.9,75,12.1,0,0,0,0,11
2012-02-26T05:00,21.6,73,14.1,0,0,0,0,11.8
2012-02-26T06:00,23.5,71,15.6,0,0,0,0,13.3
2012-02-26T07:00,24.8,70,16.4,0,0,0,0,15.1
2012-02-26T08:00,26.9,68,17.8,0,0,0,0,16.6
2012-02-26T09:00,29.9,64,19.3,0,0,0,0,19
2012-02-26T10:00,33.4,60,21.1,0,0,0,0,19.2
2012-02-26T11:00,36.8,58,23.3,0,0,0,14,19
2012-02-26T12:00,39.9,56,25.3,0,0,0,0,19.6
2012-02-26T13:00,41.8,55,26.6,0,0,0,0,20.2
2012-02-26T14:00,43.7,54,28.2,0,0,0,0,20.1
2012-02-26T15:00,44.8,55,29.6,0,0,0,0,18.9
2012-02-26T16:00,45.1,57,30.6,0,0,0,0,14.8
2012-02-26T17:00,44.2,59,31,0,0,0,0,13.2
