latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2009-06-26,72.4,0.000,,,
2009-06-27,72.9,0.000,,,
2009-06-28,76.5,0.000,,,
2009-06-29,75.1,0.000,,,
2009-06-30,72.4,0.000,,,
2009-07-01,71.2,0.000,,,
2009-07-02,72.4,0.000,,,
2009-07-03,72.5,0.000,,,
2009-07-04,73.3,0.000,,,
2009-07-05,72.6,0.000,,,
2009-07-06,71.8,0.000,,,
2009-07-07,71.4,0.000,,,
2009-07-08,71.2,0.000,,,
2009-07-09,73.3,0.000,,,
2009-07-10,75.1,0.000,,,
2009-07-11,77.9,0.000,,,
2009-07-12,79.6,0.000,,,
2009-07-13,78.8,0.000,,,
2009-07-14,75.9,0.000,,,
2009-07-15,75.3,0.000,,,
2009-07-16,77.3,0.000,,,
2009-07-17,78.0,0.000,,,
2009-07-18,77.5,0.000,,,
2009-07-19,80.5,0.000,,,
2009-07-20,80.6,0.000,,,
2009-07-21,79.7,0.000,,,
2009-07-22,77.8,0.000,,,
2009-07-23,75.9,0.000,,,
2009-07-24,74.2,0.000,,,
2009-07-25,75.0,0.000,,,
2009-07-26,75.8,0.000,,,
2009-07-27,79.0,0.000,,,
2009-07-28,76.2,0.000,,,
2009-07-29,73.3,0.000,,,
2009-07-30,72.4,0.000,,,
2009-07-31,72.5,0.000,,,
2009-08-01,73.3,0.000,,,
2009-08-02,76.3,0.000,,,
2009-08-03,80.7,0.000,,,
2009-08-04,79.6,0.000,,,
2009-08-05,79.5,0.000,,,
2009-08-06,76.5,0.000,,,
2009-08-07,71.6,0.004,,,
2009-08-08,70.8,0.000,,,
2009-08-09,70.9,0.000,,,
2009-08-10,71.6,0.000,,,
2009-08-11,73.7,0.000,,,
2009-08-12,73.4,0.000,,,
2009-08-13,71.8,0.000,,,
2009-08-14,72.3,0.000,,,
2009-08-15,71.2,0.000,,,
2009-08-16,70.7,0.000,,,
2009-08-17,70.1,0.000,,,
2009-08-18,70.6,0.000,,,
2009-08-19,70.1,0.000,,,
2009-08-20,71.8,0.000,,,
2009-08-21,71.5,0.000,,,
2009-08-22,77.1,0.000,,,
2009-08-23,75.1,0.000,,,
2009-08-24,77.7,0.000,,,
2009-08-25,80.7,0.000,,,
2009-08-26,85.2,0.000,,,
2009-08-27,87.7,0.000,,,
2009-08-28,85.9,0.000,,,
2009-08-29,85.7,0.000,,,
2009-08-30,84.3,0.000,,,
2009-08-31,80.7,0.000,,,
2009-09-01,79.3,0.000,,,
2009-09-02,83.4,0.000,,,
2009-09-03,82.8,0.000,,,
2009-09-04,81.8,0.000,,,
2009-09-05,79.0,0.000,,,
2009-09-06,76.6,0.000,,,
2009-09-07,74.4,0.000,,,
2009-09-08,72.9,0.000,,,
2009-09-09,75.7,0.000,,,
2009-09-10,78.3,0.000,,,
2009-09-11,77.4,0.000,,,
2009-09-12,74.2,0.000,,,
2009-09-13,70.0,0.000,,,
2009-09-14,72.0,0.000,,,
2009-09-15,71.9,0.000,,,
2009-09-16,71.6,0.000,,,
2009-09-17,73.8,0.000,,,
2009-09-18,78.3,0.000,,,
2009-09-19,79.0,0.000,,,
2009-09-20,78.3,0.000,,,
2009-09-21,75.7,0.000,,,
2009-09-22,77.9,0.000,,,
2009-09-23,91.5,0.000,,,
2009-09-24,87.0,0.000,,,
2009-09-25,79.0,0.000,,,
2009-09-26,79.5,0.000,,,
2009-09-27,78.3,0.000,,,
2009-09-28,74.6,0.000,,,
2009-09-29,71.1,0.000,,,
2009-09-30,72.4,0.000,,,
2009-10-01,81.6,0.000,,,
2009-10-02,76.8,0.004,,,
2009-10-03,72.4,0.000,,,
2009-10-04,68.2,0.000,,,
2009-10-05,66.0,0.000,,,
2009-10-06,66.1,0.000,,,
2009-10-07,67.9,0.000,,,
2009-10-08,68.7,0.000,,,
2009-10-09,68.3,0.000,,,
2009-10-10,66.9,0.000,,,
2009-10-11,65.4,0.000,,,
2009-10-12,67.3,0.000,,,
2009-10-13,69.2,0.079,,,
2009-10-14,72.6,0.000,,,
2009-10-15,73.0,0.000,,,
2009-10-16,78.1,0.000,,,
2009-10-17,80.1,0.000,,,
2009-10-18,74.6,0.000,,,
2009-10-19,68.2,0.000,,,
2009-10-20,69.0,0.012,,,
2009-10-21,75.0,0.000,,,
2009-10-22,72.9,0.000,,,
2009-10-23,76.1,0.000,,,
2009-10-24,74.1,0.000,,,
2009-10-25,73.3,0.000,,,
2009-10-26,82.4,0.000,,,
2009-10-27,76.9,0.000,,,
2009-10-28,66.1,0.000,,,
2009-10-29,66.5,0.000,,,
2009-10-30,69.6,0.000,,,
2009-10-31,75.3,0.000,,,
2009-11-01,73.6,0.000,,,
2009-11-02,73.5,0.000,,,
2009-11-03,75.1,0.000,,,
2009-11-04,68.6,0.000,,,
2009-11-05,65.7,0.000,,,
2009-11-06,65.3,0.000,,,
2009-11-07,64.7,0.000,,,
2009-11-08,65.6,0.000,,,
2009-11-09,72.1,0.000,,,
2009-11-10,74.2,0.000,,,
2009-11-11,72.5,0.000,,,
2009-11-12,68.8,0.000,,,
2009-11-13,64.3,0.087,,,
2009-11-14,64.3,0.004,,,
2009-11-15,67.5,0.000,,,
2009-11-16,70.4,0.000,,,
2009-11-17,68.2,0.000,,,
2009-11-18,64.2,0.000,,,
2009-11-19,68.7,0.000,,,
2009-11-20,65.5,0.000,,,
2009-11-21,63.2,0.012,,,
2009-11-22,64.0,0.000,,,
2009-11-23,67.5,0.000,,,
2009-11-24,71.7,0.000,,,
2009-11-25,74.0,0.000,,,
2009-11-26,75.9,0.000,,,
2009-11-27,70.6,0.000,,,
2009-11-28,61.9,0.878,,,
2009-11-29,63.3,0.004,,,
2009-11-30,69.1,0.000,,,
2009-12-01,64.5,0.000,,,
2009-12-02,58.9,0.000,,,
2009-12-03,60.7,0.000,,,
2009-12-04,65.4,0.000,,,
2009-12-05,62.1,0.000,,,
2009-12-06,56.8,0.024,,,
2009-12-07,58.2,1.315,,,
2009-12-08,59.4,0.189,,,
2009-12-09,55.5,0.000,,,
2009-12-10,56.6,0.000,,,
2009-12-11,58.9,0.134,,,
2009-12-12,60.5,0.445,,,
2009-12-13,60.0,0.587,,,
2009-12-14,58.3,0.000,,,
2009-12-15,64.2,0.000,,,
2009-12-16,64.2,0.000,,,
2009-12-17,66.2,0.000,,,
2009-12-18,68.1,0.000,,,
2009-12-19,70.9,0.000,,,
2009-12-20,67.9,0.000,,,
2009-12-21,64.3,0.000,,,
2009-12-22,61.0,0.122,,,
2009-12-23,57.0,0.000,,,
2009-12-24,61.6,0.000,,,
2009-12-25,60.7,0.000,,,
2009-12-26,58.1,0.000,,,
2009-12-27,59.4,0.000,,,
2009-12-28,64.4,0.000,,,
2009-12-29,59.9,0.000,,,
2009-12-30,58.5,0.000,,,
2009-12-31,65.1,0.004,,,
2010-01-01,64.7,0.000,,,
2010-01-02,68.6,0.000,,,
2010-01-03,69.7,0.000,,,
2010-01-04,68.7,0.000,,,
2010-01-05,68.8,0.000,,,
2010-01-06,66.1,0.000,,,
2010-01-07,65.3,0.000,,,
2010-01-08,71.9,0.000,,,
2010-01-09,71.6,0.000,,,
2010-01-10,68.7,0.000,,,
2010-01-11,70.5,0.000,,,
2010-01-12,66.1,0.000,,,
2010-01-13,62.9,0.000,,,
2010-01-14,64.3,0.000,,,
2010-01-15,69.3,0.000,,,
2010-01-16,67.3,0.000,,,
2010-01-17,62.2,0.000,,,
2010-01-18,60.7,0.386,,,
2010-01-19,61.7,1.256,,,
2010-01-20,59.8,0.118,,,
2010-01-21,58.7,1.705,,,
2010-01-22,57.3,1.453,,,
2010-01-23,55.9,0.524,,,
2010-01-24,58.6,0.000,,,
2010-01-25,60.2,0.000,,,
2010-01-26,59.0,0.000,,,
2010-01-27,59.5,0.000,,,
2010-01-28,60.5,0.000,,,
2010-01-29,62.0,0.000,,,
2010-01-30,60.4,0.000,,,
2010-01-31,58.3,0.000,,,
2010-02-01,60.0,0.000,,,
2010-02-02,59.6,0.000,,,
2010-02-03,59.8,0.000,,,
2010-02-04,60.7,0.000,,,
2010-02-05,59.8,0.004,,,
2010-02-06,58.9,0.831,,,
2010-02-07,57.8,0.386,,,
2010-02-08,58.4,0.000,,,
2010-02-09,57.8,0.012,,,
2010-02-10,56.2,0.417,,,
2010-02-11,59.0,0.000,,,
2010-02-12,59.5,0.000,,,
2010-02-13,67.0,0.000,,,
2010-02-14,69.8,0.000,,,
2010-02-15,70.4,0.000,,,
2010-02-16,68.9,0.000,,,
2010-02-17,69.2,0.000,,,
2010-02-18,64.1,0.000,,,
2010-02-19,60.4,0.004,,,
2010-02-20,59.1,0.437,,,
2010-02-21,58.9,0.110,,,
2010-02-22,59.6,0.268,,,
2010-02-23,62.6,0.000,,,
2010-02-24,61.2,0.000,,,
2010-02-25,61.9,0.012,,,
2010-02-26,66.9,0.000,,,
2010-02-27,61.6,1.134,,,
2010-02-28,60.0,0.539,,,
2010-03-01,61.0,0.000,,,
2010-03-02,59.6,0.016,,,
2010-03-03,59.8,0.008,,,
2010-03-04,58.8,0.067,,,
2010-03-05,58.8,0.000,,,
2010-03-06,58.3,0.020,,,
2010-03-07,56.0,0.441,,,
2010-03-08,58.1,0.189,,,
2010-03-09,57.1,0.016,,,
2010-03-10,57.5,0.024,,,
2010-03-11,60.5,0.004,,,
2010-03-12,62.5,0.000,,,
2010-03-13,60.0,0.000,,,
2010-03-14,62.0,0.000,,,
2010-03-15,70.5,0.000,,,
2010-03-16,75.1,0.000,,,
2010-03-17,74.2,0.000,,,
2010-03-18,68.8,0.000,,,
2010-03-19,62.9,0.000,,,
2010-03-20,69.6,0.000,,,
2010-03-21,68.6,0.000,,,
2010-03-22,65.1,0.000,,,
2010-03-23,63.5,0.000,,,
2010-03-24,64.8,0.000,,,
2010-03-25,63.0,0.000,,,
2010-03-26,64.1,0.000,,,
2010-03-27,77.6,0.000,,,
2010-03-28,77.1,0.000,,,
2010-03-29,72.5,0.000,,,
2010-03-30,66.9,0.012,,,
2010-03-31,60.6,0.004,,,
2010-04-01,58.2,0.319,,,
2010-04-02,59.3,0.000,,,
2010-04-03,61.6,0.000,,,
2010-04-04,59.1,0.000,,,
2010-04-05,59.3,0.248,,,
2010-04-06,62.7,0.000,,,
2010-04-07,72.6,0.000,,,
2010-04-08,71.3,0.000,,,
2010-04-09,67.7,0.000,,,
2010-04-10,61.1,0.000,,,
2010-04-11,60.7,0.000,,,
2010-04-12,60.8,0.504,,,
2010-04-13,60.8,0.004,,,
2010-04-14,61.6,0.000,,,
2010-04-15,61.4,0.000,,,
2010-04-16,63.7,0.000,,,
2010-04-17,63.4,0.000,,,
2010-04-18,66.0,0.000,,,
2010-04-19,67.0,0.008,,,
2010-04-20,65.6,0.000,,,
2010-04-21,63.0,0.102,,,
2010-04-22,57.0,0.587,,,
2010-04-23,61.0,0.008,,,
2010-04-24,61.9,0.000,,,
2010-04-25,62.0,0.000,,,
2010-04-26,63.2,0.000,,,
2010-04-27,63.4,0.000,,,
2010-04-28,61.0,0.071,,,
2010-04-29,59.7,0.000,,,
2010-04-30,63.0,0.000,,,
2010-05-01,63.8,0.000,,,
2010-05-02,63.7,0.000,,,
2010-05-03,70.5,0.000,,,
2010-05-04,68.7,0.000,,,
2010-05-05,67.3,0.000,,,
2010-05-06,65.9,0.000,,,
2010-05-07,67.5,0.000,,,
2010-05-08,69.3,0.000,,,
2010-05-09,66.1,0.020,,,
2010-05-10,62.4,0.000,,,
2010-05-11,60.9,0.000,,,
2010-05-12,65.9,0.000,,,
2010-05-13,64.8,0.000,,,
2010-05-14,63.7,0.000,,,
2010-05-15,63.1,0.000,,,
2010-05-16,62.3,0.000,,,
2010-05-17,61.1,0.004,,,
2010-05-18,66.3,0.000,,,
2010-05-19,64.8,0.000,,,
2010-05-20,69.8,0.000,,,
2010-05-21,66.0,0.000,,,
2010-05-22,63.3,0.000,,,
2010-05-23,60.1,0.000,,,
2010-05-24,63.4,0.000,,,
2010-05-25,63.5,0.000,,,
2010-05-26,66.1,0.000,,,
2010-05-27,66.8,0.000,,,
2010-05-28,65.2,0.028,,,
2010-05-29,67.5,0.000,,,
2010-05-30,68.1,0.000,,,
2010-05-31,67.3,0.000,,,
2010-06-01,65.1,0.000,,,
2010-06-02,66.7,0.000,,,
2010-06-03,67.6,0.000,,,
2010-06-04,69.2,0.000,,,
2010-06-05,70.6,0.000,,,
2010-06-06,70.3,0.000,,,
2010-06-07,69.1,0.000,,,
2010-06-08,68.3,0.000,,,
2010-06-09,67.1,0.004,,,
2010-06-10,66.5,0.000,,,
2010-06-11,65.5,0.000,,,
2010-06-12,67.1,0.004,,,
2010-06-13,68.4,0.000,,,
2010-06-14,70.6,0.000,,,
2010-06-15,70.1,0.000,,,
2010-06-16,66.6,0.000,,,
2010-06-17,68.0,0.000,,,
2010-06-18,67.9,0.000,,,
2010-06-19,67.4,0.000,,,
2010-06-20,68.5,0.000,,,
2010-06-21,66.6,0.000,,,
2010-06-22,68.3,0.000,,,
2010-06-23,68.6,0.000,,,
2010-06-24,68.6,0.000,,,
2010-06-25,68.8,0.000,,,
2010-06-26,67.0,0.000,,,
2010-06-27,66.1,0.000,,,
2010-06-28,66.4,0.000,,,
2010-06-29,68.5,0.000,,,
2010-06-30,69.9,0.000,,,
2010-07-01,71.9,0.000,,,
2010-07-02,69.7,0.000,,,
2010-07-03,66.7,0.000,,,
2010-07-04,66.4,0.000,,,
2010-07-05,66.4,0.000,,,
2010-07-06,66.5,0.000,,,
2010-07-07,66.8,0.000,,,
2010-07-08,66.4,0.000,,,
2010-07-09,67.4,0.000,,,
2010-07-10,69.8,0.000,,,
2010-07-11,68.5,0.000,,,
2010-07-12,71.5,0.000,,,
2010-07-13,74.4,0.000,,,
2010-07-14,76.5,0.000,,,
2010-07-15,77.4,0.000,,,
2010-07-16,81.7,0.000,,,
2010-07-17,78.7,0.000,,,
2010-07-18,74.7,0.000,,,
2010-07-19,71.9,0.000,,,
2010-07-20,70.4,0.000,,,
2010-07-21,69.4,0.000,,,
2010-07-22,68.9,0.000,,,
2010-07-23,70.8,0.000,,,
2010-07-24,72.6,0.000,,,
2010-07-25,69.8,0.000,,,
2010-07-26,68.3,0.000,,,
2010-07-27,67.5,0.000,,,
2010-07-28,68.9,0.000,,,
2010-07-29,68.1,0.000,,,
2010-07-30,67.5,0.008,,,
2010-07-31,68.5,0.000,,,
2010-08-01,70.5,0.000,,,
2010-08-02,71.5,0.000,,,
2010-08-03,72.8,0.000,,,
2010-08-04,72.0,0.000,,,
2010-08-05,70.2,0.000,,,
2010-08-06,69.5,0.000,,,
2010-08-07,68.3,0.000,,,
2010-08-08,68.0,0.000,,,
2010-08-09,70.0,0.000,,,
2010-08-10,71.3,0.000,,,
2010-08-11,69.2,0.000,,,
2010-08-12,71.3,0.000,,,
2010-08-13,72.1,0.000,,,
2010-08-14,72.3,0.000,,,
2010-08-15,72.3,0.000,,,
2010-08-16,73.0,0.000,,,
2010-08-17,77.6,0.000,,,
2010-08-18,82.6,0.000,,,
2010-08-19,79.9,0.000,,,
2010-08-20,77.4,0.000,,,
2010-08-21,75.7,0.000,,,
2010-08-22,75.9,0.000,,,
2010-08-23,78.5,0.000,,,
2010-08-24,79.8,0.000,,,
2010-08-25,78.3,0.000,,,
2010-08-26,77.7,0.000,,,
2010-08-27,74.3,0.000,,,
2010-08-28,70.5,0.000,,,
2010-08-29,68.2,0.000,,,
2010-08-30,69.5,0.000,,,
2010-08-31,71.1,0.000,,,
2010-09-01,72.6,0.000,,,
2010-09-02,76.0,0.000,,,
2010-09-03,77.0,0.000,,,
2010-09-04,79.1,0.000,,,
2010-09-05,76.1,0.000,,,
2010-09-06,69.5,0.000,,,
2010-09-07,68.6,0.000,,,
2010-09-08,68.5,0.000,,,
2010-09-09,68.2,0.000,,,
2010-09-10,69.4,0.000,,,
2010-09-11,68.9,0.000,,,
2010-09-12,73.2,0.000,,,
2010-09-13,73.8,0.000,,,
2010-09-14,73.8,0.000,,,
2010-09-15,71.4,0.000,,,
2010-09-16,70.4,0.000,,,
2010-09-17,70.2,0.000,,,
2010-09-18,71.8,0.000,,,
2010-09-19,70.6,0.000,,,
2010-09-20,68.8,0.000,,,
2010-09-21,67.9,0.000,,,
2010-09-22,66.1,0.000,,,
2010-09-23,68.3,0.000,,,
2010-09-24,74.4,0.000,,,
2010-09-25,78.5,0.000,,,
2010-09-26,82.4,0.000,,,
2010-09-27,85.8,0.000,,,
2010-09-28,78.9,0.000,,,
2010-09-29,79.1,0.000,,,
2010-09-30,82.0,0.000,,,
2010-10-01,76.6,0.012,,,
2010-10-02,75.0,0.000,,,
2010-10-03,72.1,0.016,,,
2010-10-04,69.7,0.016,,,
2010-10-05,65.8,0.051,,,
2010-10-06,64.4,0.094,,,
2010-10-07,68.7,0.000,,,
2010-10-08,70.1,0.000,,,
2010-10-09,73.7,0.000,,,
2010-10-10,78.0,0.000,,,
2010-10-11,74.1,0.000,,,
2010-10-12,70.9,0.000,,,
2010-10-13,70.6,0.000,,,
2010-10-14,68.1,0.000,,,
2010-10-15,65.6,0.000,,,
2010-10-16,66.6,0.000,,,
2010-10-17,65.9,0.000,,,
2010-10-18,65.7,0.012,,,
2010-10-19,65.0,0.685,,,
2010-10-20,64.2,0.496,,,
2010-10-21,66.0,0.071,,,
2010-10-22,64.0,0.016,,,
2010-10-23,65.4,0.004,,,
2010-10-24,65.2,0.000,,,
2010-10-25,64.9,0.177,,,
2010-10-26,64.8,0.000,,,
2010-10-27,77.8,0.000,,,
2010-10-28,75.9,0.000,,,
2010-10-29,72.8,0.000,,,
2010-10-30,66.6,0.165,,,
2010-10-31,64.1,0.000,,,
2010-11-01,73.1,0.000,,,
2010-11-02,80.5,0.000,,,
2010-11-03,83.3,0.000,,,
2010-11-04,87.8,0.000,,,
2010-11-05,81.5,0.000,,,
2010-11-06,75.5,0.000,,,
2010-11-07,66.3,0.000,,,
2010-11-08,63.7,0.047,,,
2010-11-09,64.9,0.000,,,
2010-11-10,62.8,0.000,,,
2010-11-11,70.1,0.000,,,
2010-11-12,72.0,0.000,,,
2010-11-13,71.6,0.000,,,
2010-11-14,69.7,0.000,,,
2010-11-15,68.6,0.000,,,
2010-11-16,65.4,0.000,,,
2010-11-17,65.1,0.000,,,
2010-11-18,65.2,0.000,,,
2010-11-19,61.7,0.016,,,
2010-11-20,60.2,0.437,,,
2010-11-21,59.2,0.768,,,
2010-11-22,58.3,0.000,,,
2010-11-23,58.8,0.000,,,
2010-11-24,57.5,0.071,,,
2010-11-25,59.5,0.000,,,
2010-11-26,62.1,0.000,,,
2010-11-27,58.0,0.000,,,
2010-11-28,56.5,0.098,,,
2010-11-29,58.4,0.000,,,
2010-11-30,63.0,0.000,,,
2010-12-01,64.4,0.000,,,
2010-12-02,64.8,0.000,,,
2010-12-03,63.8,0.000,,,
2010-12-04,62.3,0.000,,,
2010-12-05,67.6,0.000,,,
2010-12-06,61.9,0.039,,,
2010-12-07,64.9,0.000,,,
2010-12-08,64.5,0.000,,,
2010-12-09,62.5,0.000,,,
2010-12-10,61.5,0.000,,,
2010-12-11,67.3,0.000,,,
2010-12-12,78.5,0.000,,,
2010-12-13,74.7,0.000,,,
2010-12-14,64.5,0.000,,,
2010-12-15,59.2,0.000,,,
2010-12-16,58.7,0.236,,,
2010-12-17,59.9,0.000,,,
2010-12-18,60.4,0.252,,,
2010-12-19,60.2,0.264,,,
2010-12-20,61.5,0.839,,,
2010-12-21,60.1,2.398,,,
2010-12-22,59.4,2.969,,,
2010-12-23,59.5,0.130,,,
2010-12-24,61.5,0.000,,,
2010-12-25,58.3,0.000,,,
2010-12-26,59.3,0.327,,,
2010-12-27,59.6,0.000,,,
2010-12-28,61.0,0.000,,,
2010-12-29,58.5,0.693,,,
2010-12-30,55.6,0.024,,,
2010-12-31,54.2,0.000,,,
2011-01-01,57.1,0.000,,,
2011-01-02,56.9,0.047,,,
2011-01-03,56.4,0.575,,,
2011-01-04,61.2,0.035,,,
2011-01-05,64.8,0.000,,,
2011-01-06,61.6,0.000,,,
2011-01-07,58.1,0.000,,,
2011-01-08,55.0,0.004,,,
2011-01-09,54.9,0.000,,,
2011-01-10,57.5,0.000,,,
2011-01-11,64.3,0.000,,,
2011-01-12,63.9,0.000,,,
2011-01-13,65.6,0.000,,,
2011-01-14,69.9,0.000,,,
2011-01-15,70.3,0.000,,,
2011-01-16,70.6,0.000,,,
2011-01-17,71.2,0.000,,,
2011-01-18,70.0,0.000,,,
2011-01-19,66.2,0.000,,,
2011-01-20,65.1,0.000,,,
2011-01-21,66.7,0.000,,,
2011-01-22,62.8,0.000,,,
2011-01-23,68.8,0.000,,,
2011-01-24,65.6,0.000,,,
2011-01-25,66.8,0.000,,,
2011-01-26,69.6,0.000,,,
2011-01-27,69.6,0.000,,,
2011-01-28,69.6,0.000,,,
2011-01-29,63.6,0.000,,,
2011-01-30,58.3,0.051,,,
2011-01-31,58.0,0.150,,,
2011-02-01,57.5,0.000,,,
2011-02-02,56.7,0.000,,,
2011-02-03,56.4,0.000,,,
2011-02-04,56.3,0.000,,,
2011-02-05,60.2,0.000,,,
2011-02-06,68.8,0.000,,,
2011-02-07,72.7,0.000,,,
2011-02-08,66.1,0.008,,,
2011-02-09,66.7,0.000,,,
2011-02-10,66.4,0.000,,,
2011-02-11,67.5,0.000,,,
2011-02-12,69.8,0.000,,,
2011-02-13,67.0,0.000,,,
2011-02-14,62.8,0.000,,,
2011-02-15,64.1,0.000,,,
2011-02-16,61.7,0.185,,,
2011-02-17,58.0,0.118,,,
2011-02-18,61.2,0.043,,,
2011-02-19,56.9,1.457,,,
2011-02-20,53.9,0.657,,,
2011-02-21,54.8,0.000,,,
2011-02-22,56.2,0.000,,,
2011-02-23,56.2,0.000,,,
2011-02-24,55.3,0.000,,,
2011-02-25,55.1,0.000,,,
2011-02-26,54.7,0.736,,,
2011-02-27,53.6,0.181,,,
2011-02-28,60.7,0.000,,,
2011-03-01,58.4,0.000,,,
2011-03-02,59.8,0.000,,,
2011-03-03,61.3,0.000,,,
2011-03-04,64.3,0.000,,,
2011-03-05,71.2,0.000,,,
2011-03-06,66.4,0.000,,,
2011-03-07,57.0,0.256,,,
2011-03-08,61.6,0.000,,,
2011-03-09,70.6,0.000,,,
2011-03-10,66.1,0.000,,,
2011-03-11,64.4,0.000,,,
2011-03-12,58.7,0.004,,,
2011-03-13,60.4,0.000,,,
2011-03-14,64.0,0.000,,,
2011-03-15,64.3,0.000,,,
2011-03-16,62.0,0.000,,,
2011-03-17,64.3,0.000,,,
2011-03-18,62.4,0.000,,,
2011-03-19,59.2,0.079,,,
2011-03-20,59.1,0.028,,,
2011-03-21,58.0,1.760,,,
2011-03-22,57.6,0.063,,,
2011-03-23,57.5,0.000,,,
2011-03-24,57.2,0.362,,,
2011-03-25,58.0,0.150,,,
2011-03-26,57.4,0.000,,,
2011-03-27,60.1,0.000,,,
2011-03-28,59.2,0.000,,,
2011-03-29,60.6,0.000,,,
2011-03-30,66.7,0.000,,,
2011-03-31,73.6,0.000,,,
2011-04-01,71.5,0.000,,,
2011-04-02,67.7,0.000,,,
2011-04-03,62.5,0.008,,,
2011-04-04,68.5,0.000,,,
2011-04-05,65.4,0.000,,,
2011-04-06,63.4,0.000,,,
2011-04-07,60.8,0.031,,,
2011-04-08,57.1,0.189,,,
2011-04-09,54.8,0.248,,,
2011-04-10,61.2,0.000,,,
2011-04-11,63.4,0.000,,,
2011-04-12,61.9,0.000,,,
2011-04-13,60.0,0.008,,,
2011-04-14,67.0,0.000,,,
2011-04-15,74.9,0.000,,,
2011-04-16,75.0,0.000,,,
2011-04-17,71.1,0.000,,,
2011-04-18,64.5,0.000,,,
2011-04-19,63.9,0.000,,,
2011-04-20,63.8,0.008,,,
2011-04-21,64.3,0.000,,,
2011-04-22,62.8,0.000,,,
2011-04-23,62.8,0.000,,,
2011-04-24,63.8,0.000,,,
2011-04-25,66.4,0.000,,,
2011-04-26,66.1,0.000,,,
2011-04-27,72.4,0.000,,,
2011-04-28,72.1,0.000,,,
2011-04-29,68.4,0.000,,,
2011-04-30,71.9,0.000,,,
2011-05-01,76.6,0.000,,,
2011-05-02,83.0,0.000,,,
2011-05-03,84.0,0.000,,,
2011-05-04,77.8,0.000,,,
2011-05-05,70.6,0.000,,,
2011-05-06,66.3,0.000,,,
2011-05-07,63.5,0.000,,,
2011-05-08,61.6,0.004,,,
2011-05-09,59.5,0.004,,,
2011-05-10,64.8,0.000,,,
2011-05-11,63.4,0.000,,,
2011-05-12,65.3,0.000,,,
2011-05-13,64.8,0.000,,,
2011-05-14,63.2,0.004,,,
2011-05-15,61.9,0.031,,,
2011-05-16,61.6,0.000,,,
2011-05-17,61.7,0.114,,,
2011-05-18,60.4,0.209,,,
2011-05-19,63.6,0.008,,,
2011-05-20,64.4,0.000,,,
2011-05-21,65.5,0.000,,,
2011-05-22,63.4,0.000,,,
2011-05-23,62.8,0.000,,,
2011-05-24,65.8,0.000,,,
2011-05-25,67.0,0.000,,,
2011-05-26,64.9,0.000,,,
2011-05-27,69.5,0.000,,,
2011-05-28,66.8,0.000,,,
2011-05-29,62.9,0.079,,,
2011-05-30,68.3,0.000,,,
2011-05-31,67.6,0.000,,,
2011-06-01,64.7,0.000,,,
2011-06-02,66.7,0.000,,,
2011-06-03,66.6,0.000,,,
2011-06-04,64.8,0.000,,,
2011-06-05,68.8,0.000,,,
2011-06-06,67.6,0.039,,,
2011-06-07,66.2,0.000,,,
2011-06-08,65.2,0.000,,,
2011-06-09,64.8,0.000,,,
2011-06-10,65.6,0.000,,,
2011-06-11,64.8,0.000,,,
2011-06-12,65.8,0.000,,,
2011-06-13,67.4,0.000,,,
2011-06-14,67.8,0.000,,,
2011-06-15,67.3,0.000,,,
2011-06-16,66.1,0.000,,,
2011-06-17,66.5,0.000,,,
2011-06-18,67.6,0.000,,,
2011-06-19,66.7,0.000,,,
2011-06-20,67.9,0.000,,,
2011-06-21,72.0,0.000,,,
2011-06-22,72.3,0.000,,,
2011-06-23,68.8,0.000,,,
2011-06-24,68.7,0.000,,,
2011-06-25,70.5,0.000,,,
2011-06-26,71.5,0.000,,,
2011-06-27,72.6,0.000,,,
2011-06-28,70.5,0.000,,,
2011-06-29,71.5,0.000,,,
2011-06-30,72.5,0.000,,,
2011-07-01,73.9,0.000,,,
2011-07-02,75.3,0.000,,,
2011-07-03,74.3,0.000,,,
2011-07-04,73.2,0.035,,,
2011-07-05,78.2,0.000,,,
2011-07-06,77.2,0.000,,,
2011-07-07,78.4,0.000,,,
2011-07-08,76.9,0.000,,,
2011-07-09,73.3,0.000,,,
2011-07-10,71.8,0.000,,,
2011-07-11,69.5,0.000,,,
2011-07-12,68.6,0.000,,,
2011-07-13,69.2,0.000,,,
2011-07-14,69.7,0.000,,,
2011-07-15,69.4,0.000,,,
2011-07-16,70.5,0.000,,,
2011-07-17,71.6,0.000,,,
2011-07-18,74.2,0.000,,,
2011-07-19,74.9,0.000,,,
2011-07-20,73.5,0.000,,,
2011-07-21,71.0,0.000,,,
2011-07-22,70.3,0.000,,,
2011-07-23,70.7,0.000,,,
2011-07-24,72.4,0.000,,,
2011-07-25,74.6,0.000,,,
2011-07-26,74.8,0.000,,,
2011-07-27,70.5,0.000,,,
2011-07-28,71.1,0.000,,,
2011-07-29,71.7,0.000,,,
2011-07-30,71.9,0.016,,,
2011-07-31,75.7,0.071,,,
2011-08-01,75.4,0.000,,,
2011-08-02,79.3,0.000,,,
2011-08-03,77.5,0.000,,,
2011-08-04,74.8,0.000,,,
2011-08-05,72.5,0.000,,,
2011-08-06,72.4,0.000,,,
2011-08-07,71.9,0.000,,,
2011-08-08,70.8,0.000,,,
2011-08-09,70.6,0.000,,,
